season,game_id,date_utc,actual_margin,actual_total,model_spread_home,model_total,spread_error,total_error,spread_correct
2026,18446819,2025-10-21T23:30:00Z,1.0,249.0,0.7892256507327378,257.0742656783544,1.7892256507327378,-8.07426567835438,0
2026,18446820,2025-10-22T02:00:00Z,-10.0,228.0,9.12011320192777,229.84428377141305,-0.8798867980722296,-1.8442837714130462,1
2026,18446821,2025-10-22T23:00:00Z,8.0,230.0,-7.7435405284881105,230.87786187855326,0.2564594715118895,-0.8778618785532615,1
2026,18446822,2025-10-23T01:30:00Z,-33.0,217.0,32.12011320192777,218.34337574570552,-0.8798867980722278,-1.343375745705515,1
2026,18446823,2025-10-22T23:00:00Z,19.0,253.0,-21.356190300639835,252.24005522762158,-2.3561903006398346,0.7599447723784181,1
2026,18446824,2025-10-22T23:00:00Z,4.0,246.0,-2.74354052848811,243.84057864980466,1.25645947151189,2.1594213501953448,1
2026,18446825,2025-10-22T23:30:00Z,-20.0,256.0,19.120113201927772,252.71716230649687,-0.8798867980722278,3.282837693503126,1
2026,18446826,2025-10-22T23:30:00Z,-1.0,233.0,0.7892256507327378,233.19680633203825,-0.21077434926726224,-0.19680633203824982,1
2026,18446827,2025-10-23T00:00:00Z,4.0,226.0,-3.74354052848811,226.1107978405039,0.25645947151188997,-0.11079784050389208,1
2026,18446828,2025-10-23T00:00:00Z,6.0,250.0,-5.7435405284881105,249.10925859553268,0.2564594715118895,0.8907414044673203,1
2026,18446829,2025-10-23T00:00:00Z,13.0,253.0,-13.356190300639835,253.0924969420287,-0.3561903006398346,-0.09249694202870273,1
2026,18446830,2025-10-23T01:00:00Z,21.0,237.0,-21.356190300639835,237.62467889557794,-0.3561903006398346,-0.6246788955779436,1
2026,18446831,2025-10-23T02:00:00Z,4.0,236.0,-4.7435405284881105,234.8321590236489,-0.7435405284881105,1.1678409763511013,1
2026,18446832,2025-10-23T02:00:00Z,-4.0,232.0,2.789225650732738,228.8312469176939,-1.210774349267262,3.1687530823060968,1
2026,18446833,2025-10-23T23:30:00Z,-6.0,276.0,4.1327707084194945,277.67699312068686,-1.8672292915805055,-1.6769931206868591,1
2026,18446834,2025-10-24T02:00:00Z,6.0,268.0,-6.8297376909561,264.4553748074343,-0.8297376909561001,3.544625192565718,1
2026,18446835,2025-10-24T23:30:00Z,10.0,200.0,-9.547499431724997,193.99391964709048,0.45250056827500273,6.006080352909521,1
2026,18446836,2025-10-25T02:00:00Z,18.0,238.0,-17.758029112394926,238.39800657878092,0.24197088760507413,-0.3980065787809224,1
2026,18446837,2025-10-24T23:00:00Z,-4.0,218.0,3.321499937016473,215.41141438531778,-0.6785000629835269,2.5885856146822164,1
2026,18446838,2025-10-24T23:30:00Z,-7.0,255.0,6.793182860127713,254.22011306597935,-0.20681713987228711,0.7798869340206522,1
2026,18446839,2025-10-24T22:30:00Z,-6.0,238.0,3.0216484157544414,239.51223736017008,-2.9783515842455586,-1.5122373601700758,1
2026,18446840,2025-10-25T00:00:00Z,-4.0,226.0,4.70335932625734,227.5452335146795,0.7033593262573401,-1.545233514679495,1
2026,18446841,2025-10-25T00:00:00Z,-32.0,260.0,31.83419234051991,258.17610652643276,-0.16580765948009102,1.8238934735672387,1
2026,18446842,2025-10-25T00:00:00Z,-4.0,236.0,3.0641014700617597,237.43419721810847,-0.9358985299382403,-1.4341972181084657,1
2026,18446843,2025-10-25T00:30:00Z,-10.0,224.0,9.918020897887688,224.27626620018862,-0.08197910211231196,-0.2762662001886156,1
2026,18446844,2025-10-25T02:00:00Z,20.0,258.0,-18.680994747323222,258.02324613457364,1.319005252676778,-0.023246134573639665,1
2026,18446845,2025-10-25T02:00:00Z,1.0,209.0,0.9089080032192369,214.88586524744446,1.908908003219237,-5.885865247444457,0
2026,18446846,2025-10-25T02:30:00Z,27.0,231.0,-27.104951587637046,231.65413562547948,-0.10495158763704637,-0.6541356254794835,1
2026,18446847,2025-10-25T23:00:00Z,-12.0,208.0,12.316515503636074,185.87457609999814,0.31651550363607406,22.125423900001863,1
2026,18446848,2025-10-25T23:30:00Z,-17.0,217.0,16.609346373281483,213.24509669828947,-0.39065362671851744,3.7549033017105273,1
2026,18446849,2025-10-25T23:30:00Z,4.0,246.0,-4.2730695740115205,244.40183797621745,-0.27306957401152054,1.5981620237825496,1
2026,18446850,2025-10-26T00:00:00Z,25.0,231.0,-24.500269449213288,229.55927581026575,0.4997305507867118,1.4407241897342544,1
2026,18446851,2025-10-26T01:00:00Z,22.0,244.0,-22.120805552683652,244.65274334570915,-0.12080555268365245,-0.6527433457091547,1
2026,18446852,2025-10-26T18:00:00Z,11.0,225.0,-12.705089897650163,225.81133278636267,-1.7050898976501632,-0.8113327863626694,1
2026,18446853,2025-10-26T19:30:00Z,6.0,232.0,-6.666547808217598,232.31630874751093,-0.6665478082175982,-0.31630874751093074,1
2026,18446854,2025-10-26T22:00:00Z,5.0,231.0,-4.4817049781162055,232.84310666656464,0.5182950218837945,-1.843106666564637,1
2026,18446855,2025-10-26T22:00:00Z,8.0,222.0,-9.512417553462983,223.06599859684948,-1.5124175534629831,-1.0659985968494823,1
2026,18446856,2025-10-26T22:00:00Z,-26.0,252.0,26.586855315815818,252.21174761165153,0.5868553158158178,-0.211747611651532,1
2026,18446857,2025-10-26T23:00:00Z,4.0,224.0,-3.894954698083869,220.82660788012095,0.10504530191613082,3.173392119879054,1
2026,18446858,2025-10-26T23:30:00Z,10.0,268.0,-10.646487701784128,267.62032141790854,-0.6464877017841282,0.3796785820914579,1
2026,18446859,2025-10-27T01:00:00Z,7.0,221.0,-7.117350714226676,223.2620422567218,-0.11735071422667609,-2.2620422567217986,1
2026,18446860,2025-10-27T01:00:00Z,-7.0,247.0,8.938205192409372,245.86945864361022,1.938205192409372,1.1305413563897844,1
2026,18446861,2025-10-27T23:00:00Z,-21.0,211.0,20.834608146564754,205.87648262991536,-0.16539185343524565,5.123517370084642,1
2026,18446862,2025-10-28T01:30:00Z,-13.0,241.0,13.004379556496833,239.6018901273862,0.004379556496832748,1.3981098726137873,1
2026,18446863,2025-10-27T23:00:00Z,12.0,260.0,-11.30817114886994,258.85490531905157,0.6918288511300599,1.1450946809484321,1
2026,18446864,2025-10-28T00:00:00Z,5.0,251.0,-4.8967699605732244,250.4357212148072,0.10323003942677556,0.5642787851928119,1
2026,18446865,2025-10-28T00:00:00Z,28.0,246.0,-27.988066019085345,242.84742663754744,0.011933980914655251,3.152573362452557,1
2026,18446866,2025-10-28T00:00:00Z,-32.0,212.0,32.950809055821054,204.28671094925485,0.950809055821054,7.713289050745146,1
2026,18446867,2025-10-28T00:00:00Z,18.0,224.0,-19.169078554435533,225.91862732580807,-1.1690785544355329,-1.9186273258080746,1
2026,18446868,2025-10-28T00:30:00Z,-7.0,195.0,5.3149609098536725,227.32003449950187,-1.6850390901463275,-32.32003449950187,1
2026,18446869,2025-10-28T01:00:00Z,4.0,272.0,-3.4099676054297743,271.54939369179965,0.5900323945702257,0.4506063082003493,1
2026,18446870,2025-10-28T02:00:00Z,13.0,249.0,-13.733018873440821,249.10143353952463,-0.7330188734408214,-0.10143353952463485,1
2026,18446871,2025-10-28T02:30:00Z,-14.0,230.0,14.081697500938793,230.9833540325139,0.0816975009387928,-0.983354032513887,1
2026,18446872,2025-10-28T23:00:00Z,-5.0,273.0,4.081594495334594,268.83868835121535,-0.9184055046654063,4.161311648784647,1
2026,18446873,2025-10-28T23:30:00Z,27.0,261.0,-26.88396635162383,260.74395759210296,0.11603364837617036,0.25604240789704136,1
2026,18446874,2025-10-29T00:00:00Z,10.0,232.0,-9.626724383336995,232.25784817482267,0.3732756166630047,-0.2578481748226693,1
2026,18446875,2025-10-29T00:00:00Z,6.0,208.0,-5.905762937466474,202.739920679704,0.0942370625335256,5.260079320296001,1
2026,18446876,2025-10-29T03:00:00Z,19.0,177.0,-19.463579436793733,220.00624167059163,-0.4635794367937329,-43.006241670591635,1
2026,18446877,2025-10-29T23:00:00Z,20.0,230.0,-20.858827812321763,230.20915388134543,-0.8588278123217634,-0.20915388134542923,1
2026,18446878,2025-10-29T23:00:00Z,19.0,251.0,-19.362588091127012,251.51591595190376,-0.3625880911270123,-0.5159159519037644,1
2026,18446879,2025-10-29T23:30:00Z,-5.0,229.0,4.626769786288264,230.11642800445466,-0.3732302137117358,-1.1164280044546615,1
2026,18446880,2025-10-29T22:30:00Z,-18.0,260.0,17.77657574005429,260.7765715123221,-0.22342425994570903,-0.7765715123221071,1
2026,18446881,2025-10-30T00:00:00Z,13.0,239.0,-12.762690471024587,240.0438731926616,0.23730952897541258,-1.0438731926616072,1
2026,18446882,2025-10-30T00:30:00Z,2.0,212.0,-2.4767591450045696,212.70241579461046,-0.4767591450045696,-0.7024157946104594,1
2026,18446883,2025-10-30T01:00:00Z,34.0,210.0,-34.21083423353469,198.9536940897275,-0.21083423353469044,11.046305910272508,1
2026,18446884,2025-10-30T01:00:00Z,-2.0,270.0,2.076262154586555,264.3548613453049,0.07626215458655494,5.645138654695074,1
2026,18446885,2025-10-30T01:30:00Z,-1.0,231.0,1.3154861247905765,234.7112903386841,0.31548612479057647,-3.7112903386841083,1
2026,18446886,2025-10-30T02:00:00Z,-1.0,227.0,1.061919356387154,230.8691746674837,0.06191935638715407,-3.8691746674836907,1
2026,18446887,2025-10-30T23:00:00Z,-16.0,230.0,16.391852465963446,230.93554401308347,0.3918524659634457,-0.9355440130834722,1
2026,18446888,2025-10-31T00:00:00Z,10.0,230.0,-9.006805191889564,231.10719574021823,0.9931948081104363,-1.1071957402182306,1
2026,18446889,2025-10-31T00:00:00Z,19.0,235.0,-19.558639618630743,236.04436532602304,-0.5586396186307425,-1.0443653260230406,1
2026,18446890,2025-10-31T00:30:00Z,6.0,208.0,-7.862953247379904,203.08399029972696,-1.8629532473799042,4.916009700273037,1
2026,18446891,2025-10-31T23:00:00Z,-20.0,236.0,19.829897477802003,237.06567213459607,-0.17010252219799682,-1.0656721345960705,1
2026,18446892,2025-10-31T23:00:00Z,-1.0,217.0,0.07044525782474187,216.06552078987318,-0.9295547421752581,0.934479210126824,1
2026,18446893,2025-10-31T23:30:00Z,-11.0,213.0,10.996123272723489,202.11439378564555,-0.003876727276511005,10.885606214354453,1
2026,18446894,2025-11-01T00:00:00Z,10.0,260.0,-9.762899611161838,258.4108371991125,0.23710038883816154,1.5891628008874932,1
2026,18446895,2025-11-01T01:30:00Z,-5.0,229.0,5.121795868815576,228.55670377000635,0.12179586881557558,0.44329622999364915,1
2026,18446896,2025-11-01T02:00:00Z,22.0,214.0,-22.094004486088537,213.88069859380894,-0.09400448608853651,0.119301406191056,1
2026,18446897,2025-11-01T02:00:00Z,2.0,216.0,-1.7852566144816286,224.58062914229478,0.21474338551837135,-8.580629142294782,1
2026,18446898,2025-11-01T02:30:00Z,2.0,250.0,-1.4199569831638987,248.0630084709333,0.5800430168361013,1.9369915290666881,1
2026,18446899,2025-11-01T21:00:00Z,-2.0,268.0,2.947392782546409,266.3384574740529,0.9473927825464088,1.661542525947084,1
2026,18446900,2025-11-01T22:00:00Z,-17.0,227.0,17.156190286149823,225.68420997485555,0.15619028614982255,1.3157900251444516,1
2026,18446901,2025-11-01T23:00:00Z,5.0,223.0,-4.369604670154668,222.11480697001826,0.6303953298453324,0.8851930299817354,1
2026,18446902,2025-11-01T23:00:00Z,-31.0,219.0,31.38334736115896,221.0684403204467,0.38334736115896106,-2.0684403204467117,1
2026,18446903,2025-11-02T00:00:00Z,-27.0,229.0,27.081857543368546,227.08199364871533,0.081857543368546,1.9180063512846743,1
2026,18446904,2025-11-02T02:00:00Z,12.0,232.0,-11.501442331856431,233.88691460330227,0.49855766814356883,-1.886914603302273,1
2026,18446905,2025-11-02T20:30:00Z,31.0,243.0,-30.773617711260897,242.8435409478015,0.22638228873910293,0.15645905219849965,1
2026,18446906,2025-11-02T23:00:00Z,-24.0,234.0,23.441984169008755,234.8694187461472,-0.5580158309912449,-0.869418746147204,1
2026,18446907,2025-11-02T23:00:00Z,23.0,229.0,-22.882139407590035,229.38742509449426,0.11786059240996494,-0.38742509449426166,1
2026,18446908,2025-11-02T23:00:00Z,8.0,226.0,-7.940961661555271,225.25537455480563,0.05903833844472928,0.744625445194373,1
2026,18446909,2025-11-02T23:00:00Z,13.0,221.0,-13.092327916736787,220.26068009897125,-0.09232791673678697,0.7393199010287503,1
2026,18446910,2025-11-03T00:00:00Z,12.0,244.0,-12.628524197219495,243.64547967884636,-0.6285241972194946,0.3545203211536432,1
2026,18446911,2025-11-03T01:00:00Z,12.0,248.0,-12.001813687263356,248.4814529177384,-0.0018136872633558454,-0.4814529177384088,1
2026,18446912,2025-11-03T02:30:00Z,10.0,250.0,-10.659024366635116,250.1821335391206,-0.6590243666351157,-0.18213353912059915,1
2026,18446913,2025-11-04T00:00:00Z,-16.0,234.0,16.464854137377962,233.1317581547804,0.4648541373779622,0.8682418452195861,1
2026,18446914,2025-11-04T00:00:00Z,-2.0,232.0,2.4632774524151153,225.87287676342766,0.4632774524151153,6.127123236572345,1
2026,18446915,2025-11-04T00:30:00Z,-2.0,208.0,1.7372233315353878,204.8495258845717,-0.26277666846461223,3.1504741154282954,1
2026,18446916,2025-11-04T00:30:00Z,17.0,221.0,-17.27543536448498,221.79357907223684,-0.27543536448498074,-0.7935790722368381,1
2026,18446917,2025-11-04T01:00:00Z,8.0,212.0,-7.598356943783173,213.15223750534264,0.4016430562168267,-1.1522375053426401,1
2026,18446918,2025-11-04T01:00:00Z,-8.0,220.0,8.050087915396288,218.4205165127651,0.050087915396288096,1.57948348723491,1
2026,18446919,2025-11-04T02:00:00Z,6.0,254.0,-6.244941687031183,253.40249030155155,-0.2449416870311829,0.597509698448448,1
2026,18446920,2025-11-04T03:00:00Z,-8.0,238.0,7.867129552811148,237.4909267124977,-0.13287044718885177,0.5090732875023036,1
2026,18446921,2025-11-04T03:30:00Z,-1.0,239.0,1.2878471698784286,239.75648414507552,0.2878471698784286,-0.7564841450755182,1
2026,18446922,2025-11-05T00:30:00Z,28.0,228.0,-27.38042829052619,227.49642187316684,0.61957170947381,0.5035781268331618,1
2026,18446923,2025-11-05T01:00:00Z,15.0,239.0,-14.895465454822505,239.37902702295418,0.10453454517749527,-0.3790270229541761,1
2026,18446924,2025-11-05T01:00:00Z,2.0,224.0,-2.7112246439520424,221.15551561397552,-0.7112246439520424,2.844484386024476,1
2026,18446925,2025-11-05T01:00:00Z,4.0,228.0,-2.882356808029945,234.35215962491105,1.1176431919700551,-6.352159624911053,1
2026,18446926,2025-11-05T03:00:00Z,11.0,225.0,-10.94581586183052,225.56626714188724,0.054184138169480534,-0.5662671418872378,1
2026,18446927,2025-11-05T04:00:00Z,-19.0,233.0,18.988248297278254,232.94818027421263,-0.011751702721745971,0.05181972578736804,1
2026,18446928,2025-11-06T00:00:00Z,11.0,253.0,-11.071437728089823,252.11056438938635,-0.07143772808982263,0.8894356106136456,1
2026,18446929,2025-11-06T00:00:00Z,11.0,217.0,-11.078794787842789,216.0874593885706,-0.0787947878427886,0.9125406114293924,1
2026,18446930,2025-11-06T00:00:00Z,-9.0,215.0,9.556113854476958,212.5033095370196,0.5561138544769584,2.4966904629804105,1
2026,18446931,2025-11-06T00:30:00Z,29.0,243.0,-28.98611295096159,242.0082333714139,0.013887049038409316,0.991766628586106,1
2026,18446932,2025-11-06T00:30:00Z,23.0,251.0,-21.85859154214268,249.78591624434696,1.1414084578573203,1.2140837556530357,1
2026,18446933,2025-11-06T01:00:00Z,-15.0,233.0,14.541282711855207,233.03581948321053,-0.4587172881447934,-0.03581948321053119,1
2026,18446934,2025-11-06T01:30:00Z,-2.0,200.0,1.8436931425565866,248.94776101700066,-0.15630685744341344,-48.94776101700066,1
2026,18446935,2025-11-06T02:00:00Z,10.0,234.0,-10.298183764419417,233.85895049335411,-0.2981837644194165,0.141049506645885,1
2026,18446936,2025-11-06T03:00:00Z,2.0,234.0,-2.1731050243974854,232.54854530889304,-0.17310502439748543,1.4514546911069601,1
2026,18446937,2025-11-06T03:00:00Z,2.0,240.0,-1.9998116382905704,238.6551532210265,0.0001883617094295964,1.3448467789735048,1
2026,18446938,2025-11-06T03:00:00Z,5.0,237.0,-5.243046465216187,235.95968450551044,-0.243046465216187,1.0403154944895618,1
2026,18446939,2025-11-07T02:00:00Z,13.0,217.0,-12.86255754405011,218.65503645529364,0.13744245594988946,-1.65503645529364,1
2026,18446940,2025-11-08T00:00:00Z,13.0,233.0,-11.194684354886023,242.31132212324925,1.8053156451139767,-9.311322123249255,1
2026,18446941,2025-11-08T00:00:00Z,-33.0,263.0,33.66976384853098,261.84068370888906,0.6697638485309767,1.1593162911109403,1
2026,18446942,2025-11-08T00:30:00Z,-12.0,206.0,11.470426662370505,213.61065037730256,-0.5295733376294951,-7.610650377302562,1
2026,18446943,2025-11-08T00:30:00Z,-18.0,232.0,18.545976276963966,231.2151164373691,0.545976276963966,0.7848835626309096,1
2026,18446944,2025-11-08T00:30:00Z,11.0,231.0,-10.131685525393253,230.14879248609327,0.8683144746067466,0.8512075139067292,1
2026,18446945,2025-11-08T01:00:00Z,18.0,234.0,-18.516804463803233,233.64426053415616,-0.5168044638032327,0.35573946584383975,1
2026,18446946,2025-11-08T01:00:00Z,14.0,222.0,-14.493417980942244,222.15474515495745,-0.4934179809422439,-0.15474515495745322,1
2026,18446947,2025-11-08T01:00:00Z,16.0,236.0,-15.70835688313282,234.2277218760754,0.2916431168671796,1.7722781239245933,1
2026,18446948,2025-11-08T01:00:00Z,40.0,234.0,-39.70074641015322,234.13015273218952,0.29925358984677786,-0.13015273218951506,1
2026,18446949,2025-11-08T03:00:00Z,25.0,233.0,-24.960171783951075,233.2816685311115,0.0398282160489245,-0.2816685311115066,1
2026,18446950,2025-11-08T03:00:00Z,-31.0,233.0,31.081647342055355,233.9846939068478,0.08164734205535495,-0.9846939068478093,1
2026,18446951,2025-11-09T00:00:00Z,-6.0,216.0,5.912204814283776,217.80416238972288,-0.08779518571622358,-1.804162389722876,1
2026,18446952,2025-11-09T00:30:00Z,10.0,250.0,-9.577265220973047,250.9217927259664,0.42273477902695333,-0.9217927259664123,1
2026,18446953,2025-11-09T01:00:00Z,20.0,224.0,-20.837379165900217,223.778130718976,-0.8373791659002165,0.2218692810239986,1
2026,18446954,2025-11-09T01:00:00Z,6.0,250.0,-5.607733668918462,250.3556514045045,0.3922663310815384,-0.35565140450449917,1
2026,18446955,2025-11-09T01:00:00Z,5.0,267.0,-7.46591287445672,267.4779755355211,-2.46591287445672,-0.47797553552112504,1
2026,18446956,2025-11-09T01:00:00Z,7.0,245.0,-6.644136133779588,243.17105945688542,0.3558638662204121,1.8289405431145838,1
2026,18446957,2025-11-09T02:00:00Z,17.0,217.0,-17.38568297917108,216.52701498151444,-0.3856829791710794,0.4729850184855593,1
2026,18446958,2025-11-09T03:30:00Z,-11.0,217.0,10.997399647548903,220.01160653664937,-0.00260035245109691,-3.011606536649367,1
2026,18446959,2025-11-09T20:30:00Z,-7.0,237.0,6.471790883353561,237.3266190494882,-0.5282091166464387,-0.3266190494881869,1
2026,18446960,2025-11-09T23:00:00Z,36.0,232.0,-35.32491648255714,233.80583360157104,0.6750835174428573,-1.8058336015710381,1
2026,18446961,2025-11-09T23:00:00Z,-4.0,218.0,2.9253993862850702,217.53105958551873,-1.0746006137149298,0.468940414481267,1
2026,18446962,2025-11-09T23:00:00Z,-14.0,214.0,13.708179056876709,216.90385337756135,-0.291820943123291,-2.9038533775613473,1
2026,18446963,2025-11-10T00:30:00Z,-3.0,219.0,3.2656200573803287,219.2354261744191,0.2656200573803287,-0.23542617441910352,1
2026,18446964,2025-11-10T01:30:00Z,31.0,197.0,-31.192550391539353,240.015002283878,-0.19255039153935272,-43.015002283878005,1
2026,18446965,2025-11-10T02:00:00Z,-27.0,261.0,27.322836602068044,259.6033796733504,0.322836602068044,1.3966203266496109,1
2026,18446966,2025-11-11T00:00:00Z,-10.0,232.0,9.905013783036358,229.77369882440212,-0.09498621696364218,2.2263011755978823,1
2026,18446967,2025-11-11T00:00:00Z,2.0,272.0,-2.6987662032639634,271.91927473208654,-0.6987662032639634,0.0807252679134649,1
2026,18446968,2025-11-11T00:00:00Z,3.0,227.0,-3.076557877875573,242.1836583166681,-0.07655787787557289,-15.183658316668101,1
2026,18446969,2025-11-11T00:30:00Z,2.0,278.0,-3.0643922361718645,268.8172163628631,-1.0643922361718645,9.182783637136879,1
2026,18446970,2025-11-11T01:00:00Z,-4.0,238.0,4.625777072867406,237.78782894729866,0.6257770728674057,0.2121710527013363,1
2026,18446971,2025-11-11T01:30:00Z,-2.0,230.0,2.2121890223600618,226.3173447643538,0.21218902236006176,3.6826552356461946,1
2026,18446972,2025-11-11T02:00:00Z,23.0,219.0,-23.405933004507176,219.56272713693608,-0.40593300450717607,-0.5627271369360756,1
2026,18446973,2025-11-11T02:00:00Z,-7.0,233.0,6.886964544715072,230.96427185673897,-0.11303545528492798,2.035728143261025,1
2026,18446974,2025-11-11T03:30:00Z,-3.0,207.0,3.4744023533965347,207.7277998693886,0.4744023533965347,-0.7277998693886047,1
2026,18446975,2025-11-12T00:30:00Z,-10.0,228.0,9.121262160659168,227.53141063250192,-0.8787378393408325,0.4685893674980832,1
2026,18446976,2025-11-12T00:30:00Z,13.0,253.0,-15.522085229286233,253.19682047523372,-2.5220852292862332,-0.19682047523372148,1
2026,18446977,2025-11-12T01:00:00Z,2.0,202.0,-2.825661458568417,209.9092521972799,-0.8256614585684172,-7.909252197279898,1
2026,18446978,2025-11-12T01:00:00Z,24.0,228.0,-25.750775336571724,228.01887077073926,-1.7507753365717242,-0.01887077073925525,1
2026,18446979,2025-11-12T02:00:00Z,24.0,280.0,-23.461192722169205,278.1784999146358,0.5388072778307951,1.821500085364221,1
2026,18446980,2025-11-12T04:00:00Z,-14.0,230.0,13.016874693843109,231.7560421660981,-0.9831253061568912,-1.7560421660980978,1
2026,18446981,2025-11-13T00:00:00Z,11.0,211.0,-11.172316093528403,212.40863801395002,-0.17231609352840316,-1.408638013950025,1
2026,18446982,2025-11-13T00:00:00Z,11.0,237.0,-10.975057661429586,235.96287690534007,0.024942338570413725,1.0371230946599326,1
2026,18446983,2025-11-13T00:00:00Z,-17.0,231.0,13.074724494169203,229.91830297380582,-3.925275505830797,1.0816970261941776,1
2026,18446984,2025-11-13T00:30:00Z,36.0,226.0,-34.207090556483365,224.8539011177704,1.7929094435166348,1.1460988822296088,1
