game_id,bet_date,market_line,model_line,edge,home_team,away_team,home_score,away_score,actual_margin,market_spread_home,model_spread_home,predicted_margin,spread_error,ats_win,ortg_r10_delta,netrtg_r10_delta,pace_est_r10_delta,efg_r10_delta,ts_r10_delta,ftr_r10_delta,tov_pct_r10_delta,orb_pct_r10_delta,ortg_r30_delta,netrtg_r30_delta,pace_est_r30_delta,efg_r30_delta,ts_r30_delta,ftr_r30_delta,tov_pct_r30_delta,orb_pct_r30_delta,drtg_blend_delta,rest_diff,home_indicator
18447243,2025-12-26,NOP +4.5,NOP +4.9,0.3536517478894279,NOP,PHX,108,115,-7.0,4.5,4.9,-4.9,-2.0999999999999996,False,6.045778777763118,8.312343478886572,5.784000000000006,0.01050827131833898,0.023326525996991254,0.05667390139324269,-0.018253769758542093,-0.003914505051211686,-1.5692224951371827,-7.319766594830682,1.474344827586222,-0.02626031187984257,-0.01796037901333747,0.03921775994880658,-0.0169369041641996,-0.015801986764330533,3.3454114594484565,0,1
18447242,2025-12-26,MEM -16.5,MEM -15.9,0.5774747577253159,MEM,MIL,125,104,21.0,-16.5,-15.9,15.9,5.1,True,2.3379053566755914,3.8134716095903363,7.108000000000018,-0.0008507400379930141,0.0005790318493413826,0.01508332213647634,-0.0002952554301677013,0.046417176922926684,-1.9006656853965893,0.093949686606845,3.586666666666673,-0.04625111395872594,-0.029774397124054053,0.028383904334894905,-0.002394946205264814,0.059060877102035225,-1.8389006362768185,0,1
18447244,2025-12-26,UTA -2.5,UTA -0.5,1.9874073332417772,UTA,DET,131,129,2.0,-2.5,-0.5,0.5,1.5,False,2.032383386028002,-14.95176149307117,3.2480000000000047,0.027182925328607555,0.032765895126424804,0.02039919981489563,-0.010195176559087998,-0.12157120408444932,-2.4721095833511697,-14.22322821943266,2.6998160919539913,-0.009146532253774375,-0.0003357424090012495,-0.003689092285165174,0.004455780661936498,-0.04527933136003409,13.321026508986805,0,1
18447245,2025-12-26,POR +10.5,POR +9.9,-0.6242948438984524,POR,LAC,103,119,-16.0,10.5,9.9,-9.9,-6.1,False,-3.393686893727221,-3.587686770297104,7.1000000000000085,-0.020997196972168286,-0.021163304745363654,0.046115260578037665,0.011354565153445295,0.04146801705595929,-1.7399413079947692,-0.0100048710770686,6.71636781609196,-0.027914492036704486,-0.027189330932795852,0.0319827510328316,0.003753593345615508,0.06644046546872659,-1.152755542871418,0,1
18447236,2025-12-25,DEN -1.5,DEN -0.9,0.6271102632601928,DEN,MIN,142,138,4.0,-1.5,-0.9,0.9,3.1,True,10.062520676039384,-0.14591950732782344,-1.195999999999998,0.07970616404310027,0.06750106759828367,-0.06661761564106566,-0.015302686696606102,-0.0689570545840868,8.16133479605054,3.721094538565339,-1.2633103448275733,0.03978892178030036,0.04033444929080032,-0.024183910603842895,-0.011683399285184706,-0.002414802789558801,6.170700235249768,0,1
18447235,2025-12-25,LAL +24.5,LAL +24.7,0.1649813553501289,LAL,HOU,96,119,-23.0,24.5,24.7,-24.7,1.6999999999999993,True,-0.9856871149287656,-6.4419499225689805,-2.091999999999956,-0.01820349194440085,-0.009501315661745724,0.07921908570807074,-0.032556055626603714,-0.08243129623236162,-2.2717637327382363,-6.411686846921529,-0.5725396825396984,0.013821973240805696,0.019021890720299695,0.06203549221552135,-0.004295797102028293,-0.11579843254501299,4.534825022220389,0,1
18447234,2025-12-25,GSW -10.5,GSW -11.0,-0.5018702121933778,GSW,DAL,126,116,10.0,-10.5,-11.0,11.0,-1.0,False,-5.55976692502864,4.043741487972145,-2.7560000000000002,-0.03246661312124055,-0.032115862791589955,-0.023111774015610903,0.019223348682977703,0.03627310869607192,2.843320200418759,5.023449241424089,-3.031999999999968,0.011815745860729088,0.013330270075768369,-0.02483996672118477,0.011268886941197598,0.02741607978165919,-4.407142852604025,1,1
18447233,2025-12-25,OKC +13.5,OKC +15.7,2.220746125385933,OKC,SAS,102,117,-15.0,13.5,15.7,-15.7,0.6999999999999993,False,1.7246773997482023,7.385651785461398,-2.0559999999999974,0.03336753189628039,0.032714264492790024,-0.04390611805198941,-0.006472060206976299,-0.07225470482637539,0.973825804076256,8.475223472540751,0.6946666666666346,0.01114560867254688,0.012602021681151765,-0.02928608886850409,-0.015699101989453706,-0.05619827292099361,-6.949270683639099,0,1
18447232,2025-12-25,NYK -5.5,NYK -5.9,-0.3847007637090058,NYK,CLE,126,124,2.0,-5.5,-5.9,5.9,-3.9000000000000004,False,3.89906907606904,8.53987399623109,-5.456000000000003,0.02577683108083928,0.01755489422337142,0.016824246968616036,0.015867639105358197,0.039965070260274904,4.713987274522211,5.759340153942754,-4.053333333333384,0.014904668750578387,0.013245212119309735,-0.00929382077284524,0.002518539850504098,0.03950844040011353,-2.12398849164299,0,1
18447220,2025-12-23,ATL +1.5,ATL +3.7,2.188505514001208,ATL,CHI,123,126,-3.0,1.5,3.7,-3.7,0.7000000000000002,False,-1.0455361577144373,-4.307237322637521,4.455999999999989,-0.009704308918000115,-0.004373290499463778,-0.015541041258509386,0.00025401077181919085,-0.002062782111283995,0.3937881880477647,1.8515588663334797,-1.046666666666681,0.0057991490126345635,0.004280658032383311,-0.012577672131620199,-0.0006980047844714898,-0.005914912170031095,-0.041929125323093785,0,1
18447222,2025-12-23,IND +14.5,IND +16.9,2.3943688754482224,IND,MIL,94,111,-17.0,14.5,16.9,-16.9,-0.10000000000000142,False,-1.5127550450987854,-1.6636827245304815,1.9919999999999902,-0.052135153118569866,-0.041636053436784226,0.00046934697245171186,-0.03763474771732789,0.016198094083476,-5.577373610864129,-4.592727666547404,2.166896551724136,-0.0774003992027622,-0.057149348920700116,0.04741082873390137,-0.015017966825385393,0.0479894582623962,-0.643973857192151,-1,1
18447221,2025-12-23,CLE -26.5,CLE -26.3,0.2311694022872963,CLE,NOP,141,118,23.0,-26.5,-26.3,26.3,-3.3000000000000007,False,-1.8361319441522568,-4.342784190101108,-2.308000000000007,-0.013466730955911332,-0.020958909614327448,-0.040074270079271834,0.006568565194633502,0.04398629649926161,2.805171921431551,7.594248607515483,1.0559999999999974,0.022433610391210723,0.015941171434822543,-0.01429193181116889,-0.0028924210495681058,-0.009498620294748406,-2.6003580064740675,0,1
18447224,2025-12-23,DAL -2.5,DAL +0.5,3.00561158318417,DAL,DEN,131,130,1.0,-2.5,0.5,-0.5,1.5,False,-11.338899678732204,-8.735434676870403,4.036000000000001,-0.05926226378775912,-0.057057497139301305,-0.01957906022014111,0.013953562162599603,0.02265306389671351,-16.178825785161564,-13.76352293604269,3.9941904761904397,-0.06952388598529946,-0.06905983275208316,0.0007405479313516983,0.0194711161246265,-0.03037108366423613,-2.4717514949417136,0,1
18447219,2025-12-23,PHI +10.5,PHI +11.2,0.6522286098647463,PHI,BKN,106,114,-8.0,10.5,11.2,-11.2,3.1999999999999993,True,3.580726515717714,1.7013256930398541,3.5960000000000036,-0.04128359618634081,-0.027311591312078942,0.03992925607141232,-0.0507421840328901,0.027844160963236386,3.587557485316765,7.041903690659451,3.8237037037037425,-0.004565492299372198,-0.001195607040409219,-0.0021270715981939192,-0.018261646187216207,0.02758605024436403,-1.8542220969365246,1,1
18447218,2025-12-23,CHA -18.5,CHA -16.5,1.97985435019428,CHA,WAS,126,109,17.0,-18.5,-16.5,16.5,0.5,False,0.4084042474025722,8.337688366651008,2.9080000000000013,0.022188985880733814,0.024004755032537628,-0.016753234116649307,0.0126103636733641,-0.0253865970108835,2.9172222217115262,7.920698599666971,-0.5724137931034363,0.004074746740388213,0.013665951148866262,0.0185490098042089,0.0005086345991162922,0.031188001509580315,-5.881218700343396,-1,1
18447223,2025-12-23,MIA +18.5,MIA +16.9,-1.5815857784560734,MIA,TOR,91,112,-21.0,18.5,16.9,-16.9,-4.100000000000001,False,7.060666276097322,6.679072263480278,4.471999999999994,0.010481891899581819,0.025625727356232586,0.09737121676389812,-0.03230429415876529,-0.03098069086308869,0.9337047460110597,2.1410779174478445,5.008367816091976,-0.003823692618079244,0.0023054961987832856,0.026754984363000833,-0.010478366444260895,-0.0210844313568741,-0.7306830162206381,0,1
18447228,2025-12-23,UTA +8.5,UTA +10.3,1.8154745475015448,UTA,MEM,128,137,-9.0,8.5,10.3,-10.3,1.3000000000000007,False,1.9334982442320552,-13.233682838010989,2.711999999999989,-0.005841999367085848,-4.3826635004351466e-05,0.0483167277989785,-0.029096060762293596,-0.03923538872320778,2.3726096628610804,-5.4670415268656996,2.3649261083743767,0.008928656847905891,0.01230885531750292,0.03885752645107898,0.005665874773409324,0.017425791180482375,10.037910157481676,0,1
18447225,2025-12-23,MIN -10.5,MIN -11.8,-1.2655421019365942,MIN,NYK,115,104,11.0,-10.5,-11.8,11.8,-0.8000000000000007,True,-7.647072987890937,-4.3212784828161,3.9440000000000026,-0.041115540084545654,-0.029643673680582627,0.058151387893596085,7.03936374651104e-05,-0.039159839613330416,-4.945311539650575,-3.810657981613815,2.4496551724137987,-0.0066352362616310945,-0.003271831341794873,0.054017258814021196,0.008747944265088903,-0.046204499485552164,-1.7919958421481539,0,1
18447227,2025-12-23,PHX -24.5,PHX -23.9,0.5991169996962604,PHX,LAL,132,108,24.0,-24.5,-23.9,23.9,0.10000000000000142,False,-10.21080325974124,-4.944729658199231,1.9159999999999968,-0.03755550961319665,-0.0479206885139597,-0.11079641745324831,0.008587161312466701,-0.008696766112065518,-5.124865675997128,-2.1851848846802087,1.2158201058201143,-0.026075762423219517,-0.03519256631026357,-0.1055110843580234,0.004913980417248415,0.029267451583425586,-3.63759863438446,0,1
18447226,2025-12-23,SAS -19.5,SAS -18.6,0.869013556626328,SAS,OKC,130,110,20.0,-19.5,-18.6,18.6,1.3999999999999986,True,-2.722346396605076,-10.435838838581294,1.3399999999999892,-0.040319497090154144,-0.041295017677230095,0.02508172772614392,0.007526998920270506,0.08633717805519,-1.6793691257279306,-10.111398800823041,-0.7696551724138061,-0.013423111067611071,-0.015207674594202358,0.023283493845424386,0.01779171330373451,0.05822086862368317,8.216468505159469,1,1
18447229,2025-12-23,POR +1.5,POR +2.2,0.7160163853391106,POR,ORL,106,110,-4.0,1.5,2.2,-2.2,-1.7999999999999998,False,1.3555326626799484,0.19252186995041853,1.019999999999996,0.015430772253348213,0.027265430327317652,0.08574089095142151,0.03662901548602819,0.018872002811901822,-2.6160280514628766,-6.109602516615771,2.4910344827586357,-0.0119363578530981,-0.011999006753471542,-0.008330071840136788,0.019102434789345202,0.0329709867663005,2.7944053634258808,0,1
18447230,2025-12-23,SAC +9.5,SAC +10.2,0.7481230648646484,SAC,DET,127,136,-9.0,9.5,10.2,-10.2,1.1999999999999993,True,-6.108117023071429,-14.661709155260851,-0.9119999999999919,-0.0157637774695073,-0.019016804074471594,-0.024244866491256012,-0.01005721205616461,-0.09222243825412879,-7.0970662180003075,-16.389420652428765,0.09655172413793878,-0.017371674733497433,-0.01961446825774782,-0.048171133879334915,-0.008874341768942001,-0.0970274263728434,9.07072574375674,1,1
18447231,2025-12-23,LAC -25.5,LAC -25.9,-0.3731764399192805,LAC,HOU,128,108,20.0,-25.5,-25.9,25.9,-5.899999999999999,False,-9.720610005795407,-10.404294401414717,-2.628,-0.036148859638853725,-0.026783697000814732,0.007211680394383135,-0.00667267596195259,-0.12211636793450009,-8.074591014567673,-13.940164969155209,-2.020219780219776,-0.011512395311339518,-0.004915636453902694,-0.0057432237633952,0.003159746639161909,-0.1333699912124755,4.31100708689705,1,1
18447214,2025-12-22,DEN -18.5,DEN -19.1,-0.6008287629429141,DEN,UTA,135,112,23.0,-18.5,-19.1,19.1,3.8999999999999986,True,9.486998462120013,12.077285159900438,-5.319999999999993,0.06358079590429166,0.05457402366751729,-0.051236205573111315,-0.010376022854018008,-0.015500960994210305,10.855635782294186,16.231241048887625,-5.2059259259258965,0.057394093484303466,0.051624293341451244,-0.018648853758346073,-0.022642480352875513,-0.01612205866560712,-4.54000969594955,0,1
18447211,2025-12-22,CLE -12.5,CLE -11.0,1.4721001942022358,CLE,CHA,139,132,7.0,-12.5,-11.0,11.0,-4.0,False,5.73591805700967,-0.42226135269835985,-0.4399999999999835,-0.007303301717954014,-0.005972562962984207,-0.000543115025282398,-0.019509847737819608,0.06549309004012002,2.987158355292962,6.311835711272432,0.8889655172414024,0.004552557104850585,-0.0010828040942022499,0.0028606291701552267,-0.018741486295057008,-0.003230040120570432,-0.479820326273213,1,1
18447213,2025-12-22,NOP -8.5,NOP -10.1,-1.6032822278832803,NOP,DAL,119,113,6.0,-8.5,-10.1,10.1,-4.1,False,0.4133648182696419,1.6957696589285463,1.6079999999999899,-0.018655350402521864,-0.008254475280460971,0.03378856074258596,-0.007928842731729502,0.01445983168322229,4.1171077480159965,-2.5207013875809134,-2.1420689655172396,-0.0019429382131578299,-1.3800008239250872e-05,-0.014050744317947006,-0.011025424806933887,0.047182547243763084,4.261744942720142,0,1
18447212,2025-12-22,BOS -9.5,BOS -6.2,3.307573073399713,BOS,IND,103,95,8.0,-9.5,-6.2,6.2,1.7999999999999998,False,11.369955273842393,10.879179167899213,-2.543999999999997,0.05675647383669691,0.048158468451433456,-0.028486455826381013,0.003623953635204999,0.06549549621186226,12.147193272219496,14.451653196598722,-5.258571428571443,0.06020449768829206,0.044943050303708154,-0.07644143455579042,-0.013356356469772998,0.04381413528452868,-1.4658891152824793,0,1
18447215,2025-12-22,OKC -15.5,OKC -17.7,-2.189056881871835,OKC,MEM,119,103,16.0,-15.5,-17.7,17.7,-1.6999999999999993,True,5.566106900726922,10.150051617553876,-2.1240000000000094,0.01870842280463647,0.02708888254124653,0.04311267036881511,-0.04436326445604409,-0.09245635649530881,8.811125511580343,18.225721664697055,-1.0657142857142787,0.04750245775152151,0.04764051508437106,0.00854230889387031,-0.02181540680454669,-0.04224800694838857,-7.965400722229802,1,1
18447216,2025-12-22,GSW -16.5,GSW -17.3,-0.7509418238499137,GSW,ORL,120,97,23.0,-16.5,-17.3,17.3,5.699999999999999,True,-1.8986366208919208,0.13246150837185,-5.015999999999991,0.0050211286556548496,0.0029765065438415172,-0.056514487294417104,0.03335863643993971,0.026852046561458953,-2.8411626986074197,-1.5992890556783963,-1.2771428571428913,0.0052572153400576305,-0.0008157878027005294,-0.066597006092947,0.019457680812088318,-0.013849840507417999,-1.4786409888294827,0,1
18447217,2025-12-22,POR +7.5,POR +8.7,1.2090497638894853,POR,DET,102,110,-8.0,7.5,8.7,-8.7,0.6999999999999993,False,-3.215520586436739,-10.456515434509095,0.7719999999999914,-0.005718130018094292,7.985114739972321e-05,0.020262268694396512,0.00846340836577561,-0.0600692894271766,-3.1958508347339176,-10.142428290519955,2.175714285714278,-0.020305812414543656,-0.01251167640477524,-0.007062686085841097,0.010158313487817788,-0.004542049507519685,7.034902673471905,0,1
18447210,2025-12-21,SAC -1.5,SAC +1.6,3.0506912124270187,SAC,HOU,125,124,1.0,-1.5,1.6,-1.6,2.6,False,-12.624528471200591,-16.69237415168424,2.3200000000000216,-0.045980115714711944,-0.05020603692080794,-0.021721885886903936,-0.025119924843770708,-0.13466185935257907,-12.752352917854608,-19.623600288255084,2.602400000000003,-0.03336454666156896,-0.03695731412702796,-0.02652830726971922,-0.017516904974204106,-0.16411731185756512,6.030226863425469,0,1
18447209,2025-12-21,MIN -6.5,MIN -4.9,1.6486744628288967,MIN,MIL,103,100,3.0,-6.5,-4.9,4.9,-1.9000000000000004,False,5.981047238911671,9.335999939292146,4.856000000000009,-0.015105936386969332,-0.0009866575581106707,0.06586048437303382,-0.02470834964625529,0.0544033474793173,3.3999802728774284,7.943444173770034,1.9885714285714329,-0.01888923811625498,-0.0035683734169882353,0.07339655401899262,-0.004027706553853011,0.06653621320897268,-4.1869105407389355,-1,1
18447208,2025-12-21,WAS +13.5,WAS +13.7,0.1571301383774539,WAS,SAS,113,124,-11.0,13.5,13.7,-13.7,2.6999999999999993,True,-6.010334329615361,-12.278879204861585,-2.004000000000005,-0.017151149970511037,-0.020891878351818383,-0.008114904211616591,0.019982912852797602,0.012200084263048472,-8.908185310025488,-19.477264309771947,1.883956043956033,-0.026863035159554904,-0.034557881306272464,-0.04756202382667282,0.014792541356146105,-0.025432138994064407,9.278918762396358,-1,1
18447207,2025-12-21,NYK -8.5,NYK -7.0,1.5084387877219765,NYK,MIA,132,125,7.0,-8.5,-7.0,7.0,0.0,False,14.010502215722568,15.882895060364472,-6.295999999999992,0.04861381464206416,0.04013767475483343,-0.008935435445912132,0.0041492566307061995,0.12393407160869788,8.414318002522919,6.791583405760237,-6.939999999999998,0.019208072028028655,0.016569771972750336,-0.015324484034416885,-0.0002692839403604097,0.08698100043003218,0.574196364341276,0,1
18447206,2025-12-21,BKN -13.5,BKN -15.4,-1.8596295664193117,BKN,TOR,96,81,15.0,-13.5,-15.4,15.4,-0.40000000000000036,True,3.988568428956043,10.983959581969845,-0.652000000000001,0.014117058719864795,0.027599040181051193,0.05922202170231991,-0.003708195260325786,-0.027689853041628132,-2.7636728320679538,-6.826995016356654,-1.9690185676392673,-0.02014975093049931,-0.010525292989766899,0.030000603066971276,0.009100731188002198,-0.0033344844505103777,0.7457081830979604,2,1
18447205,2025-12-21,ATL -4.5,ATL -1.6,2.880086730947521,ATL,CHI,150,152,-2.0,-4.5,-1.6,1.6,-3.6,False,0.9809687041813646,-1.5684695110308216,4.028000000000006,0.004990511533367825,0.006964154419399238,0.002150073735224578,0.003330445041663993,0.0015552303110763221,0.8187855514570117,2.639038035361243,-1.311366538952754,0.007952700172501492,0.005634961668278815,-0.009243817611632899,-0.0003106480878782847,-0.002451669878483914,-0.5093452741693056,0,1
18447200,2025-12-20,MEM +7.5,MEM +8.0,0.4986152758765829,MEM,WAS,122,130,-8.0,7.5,8.0,-8.0,0.0,False,4.03242744738472,14.259367068115708,2.7719999999999914,0.02790827641366256,0.0297017384406274,-0.019764602567078488,0.005306448589569496,0.004286634271621015,2.3516434504702346,12.542231393343283,0.038518518518515066,-0.009227605920098747,0.001480418711940712,0.022957170052653103,-0.013710521327968489,0.016038406520003073,-10.201493446230472,1,1
18447196,2025-12-20,PHI -7.5,PHI -10.2,-2.65297027346935,PHI,DAL,121,114,7.0,-7.5,-10.2,10.2,-3.1999999999999993,False,-3.9045983311367536,1.1939719724924658,-0.08799999999997965,-0.04265011436585864,-0.027925320518012442,0.026118631124026404,0.0057970430030490905,0.023019815069158817,5.193247883233269,5.021436517364325,-1.5104395604395506,0.004200432726946812,0.008869421052641546,-0.014482051268673024,-0.008083277998576804,0.0461326881893801,-1.4093031349805045,-1,1
18447197,2025-12-20,TOR +12.5,TOR +13.0,0.542704597515991,TOR,BOS,96,112,-16.0,12.5,13.0,-13.0,-3.0,False,-18.39706219844163,-16.961843972516398,3.819999999999993,-0.07399417241529216,-0.07884526393449631,-0.029784987903108795,0.031526245131804215,0.0017182684398479031,-6.299106627972279,-5.31624427954559,4.1589947089946975,-0.00865644142219324,-0.005298376277768635,0.04570201309611838,0.023248793746806717,-0.033397756204459284,-1.1185691116762797,1,1
18447198,2025-12-20,NOP -20.5,NOP -16.3,4.186093452862359,NOP,IND,128,109,19.0,-20.5,-16.3,16.3,2.6999999999999993,False,5.235437017401765,-1.0840400993668566,6.231999999999999,0.008876847831139845,0.016307583190939168,0.013857771188357404,-0.011030478351125597,0.02830159075535149,4.224833890149824,-0.09670706381722116,-0.10095238095240688,0.020817214563738973,0.01821727980669685,-0.011750945605432994,0.003316991198821395,0.02653562393563702,4.920921802807499,0,1
18447199,2025-12-20,DET -26.5,DET -25.0,1.4718469909920984,DET,CHA,112,86,26.0,-26.5,-25.0,25.0,1.0,False,2.894268026274986,4.902582547150386,0.9119999999999919,-0.01634041346851145,-0.010332940131191237,0.07606050869671249,0.010603322011600996,0.10986366683608259,2.963503646472816,9.870443900113703,0.6251851851852308,0.004521419894047307,0.0007686835289312244,0.0487878637937908,-0.0029124348236662934,0.03980558485548569,-5.437352533811222,0,1
18447195,2025-12-20,DEN +11.5,DEN +13.5,2.0448493209771748,DEN,HOU,101,115,-14.0,11.5,13.5,-13.5,-0.5,False,10.7935747715686,2.3583311815841546,-0.7079999999999984,0.0823442274984646,0.07529501450365028,0.006862668935929017,-0.0364302013287395,-0.1489090599905902,4.637032141250401,1.4692769852000733,-0.23615384615384016,0.044667839036711676,0.04463651424886239,0.005535795845848179,-0.023731535495509895,-0.12152470728967629,4.748001686230538,0,1
18447201,2025-12-20,GSW -3.5,GSW -1.6,1.9257289369734216,GSW,PHX,119,116,3.0,-3.5,-1.6,1.6,1.4,False,4.186627582121332,11.752682285270133,0.5040000000000049,0.01373000930608359,0.014545051723592328,-0.014973800223911704,-0.0049617322121862095,0.018198175156967145,-1.001365331633778,1.2972655763880256,0.4146560846560732,-0.003322186085169876,0.002964197673382296,0.022827845943811598,0.001989356427401695,-0.033658794921832436,-3.8788580465599125,0,1
18447203,2025-12-20,SAC +4.5,SAC +3.3,-1.1850390901463277,SAC,POR,93,98,-5.0,4.5,3.3,-3.3,-1.7000000000000002,False,-5.289269015214899,-6.16434709183283,-1.0199999999999818,-0.014188508597137162,-0.0276059437261712,-0.10159050961262431,-0.023922888998777314,-0.04946836808703903,-4.603608262647782,-6.705581687952376,-2.186666666666639,0.003517493226548263,-0.008103499265738168,-0.051415227478288694,-0.019418417494847795,-0.10033237373548637,1.733904820698612,0,1
18447204,2025-12-20,LAC -9.5,LAC -9.9,-0.3948337532088715,LAC,LAL,103,88,15.0,-9.5,-9.9,9.9,5.1,True,-13.856560399050338,-10.32504068230667,0.9000000000000199,-0.04500013053883012,-0.04469836792049642,-0.05253372477432672,0.025619257994442785,-0.0369250416963999,-6.91786046212728,-9.168881479024334,-1.16478632478632,-0.030759656849716932,-0.030596587510318685,-0.0665482610861538,0.007012008610230214,-0.014530646427992677,0.5162587968048058,0,1
18447202,2025-12-20,UTA +1.5,UTA +3.1,1.5851700143374845,UTA,ORL,127,128,-1.0,1.5,3.1,-3.1,2.1,True,2.566764634948086,-6.877815526355606,1.0160000000000053,0.030159089733674316,0.03262766997068978,0.05923106250965843,0.016747153759258795,-0.030524801175653565,-1.6231476718828333,-10.148111121992851,2.8729914529914424,0.0005783596387132217,-0.0012783495273185341,-0.016381445487382906,0.014501027114506404,0.004923794241546486,8.800848463468128,0,1
18447194,2025-12-19,MIN -1.5,MIN -1.0,0.5396918083330893,MIN,OKC,112,107,5.0,-1.5,-1.0,1.0,4.0,True,-4.518480558887262,-14.05842456732889,-0.07600000000002183,-0.03362461715971632,-0.03221256657668303,0.024978983499575003,0.019956703058773312,0.0700647479434269,-3.050523590524591,-11.756346512091387,-0.44592592592590563,-0.013269892049758591,-0.01614758024169549,0.031129025365454366,0.021633373222350594,0.045525930464713676,8.956059247629241,1,1
18447193,2025-12-19,CLE +10.5,CLE +10.6,0.1249092584418729,CLE,CHI,125,136,-11.0,10.5,10.6,-10.6,-0.40000000000000036,False,3.303232212223662,5.2200732316507334,0.06400000000000716,-0.021934810280180406,-0.015520246876813304,-0.010523971813364896,-0.023917656283334504,0.04805910621507961,1.8902239710194948,5.610468812152244,-1.0656043956043817,-0.008151633731284691,-0.008402746072264211,0.011142524286537614,-0.01159731498527089,0.030239717024206386,-3.1792236946210437,0,1
18447192,2025-12-19,ATL +28.5,ATL +28.9,0.4095083466250528,ATL,SAS,98,126,-28.0,28.5,28.9,-28.9,0.8999999999999986,True,-5.592707046218678,-6.450390598005855,3.3799999999999955,0.0009185880231419308,-0.005563258862078202,-0.06566821577399629,0.0285124847290745,-0.0008250258993834914,-2.880556140468414,-4.506268840086053,1.5278835978836014,0.001813141909577376,-0.004506109542762093,-0.0495350088325861,0.0012972772582769965,-0.03471096303941851,1.3953039552685027,0,1
18447191,2025-12-19,NYK +5.5,NYK +3.7,-1.7847702607501894,NYK,PHI,107,116,-9.0,5.5,3.7,-3.7,-5.3,False,14.13850097137832,14.344127640223553,-6.992000000000004,0.0713312304751188,0.05313534602285641,-0.008460569888496805,-0.0018583572980858942,0.07284796817055111,8.421123690193724,8.874769023563921,-3.8660740740740778,0.036233930959235106,0.026092980713866787,-0.02660355312741941,-0.008269581061763093,0.03677951810100205,-0.37923973401272804,-4,1
18447190,2025-12-19,BOS -17.5,BOS -18.2,-0.7278766553962797,BOS,MIA,129,116,13.0,-17.5,-18.2,18.2,-5.199999999999999,False,16.42999734412564,8.22381816628356,-6.319999999999993,0.06917829515507379,0.06176665489493194,-0.03193083795045948,-0.013181824982405804,0.06725102879304728,6.530574538020261,2.5913637208787987,-8.928547008547042,0.012938026413092163,0.00401212862074285,-0.06223797132809242,-0.014964738881370995,0.06802739233568358,5.219301325351637,3,1
